attack,score,label
mtba,32.5486,1
mtba,29.7005,1
mtba,30.061,1
mtba,28.615,1
mtba,30.4831,1
mtba,36.4568,1
mtba,30.166,1
mtba,30.3724,1
mtba,33.7793,1
mtba,32.4562,1
mtba,30.4043,1
mtba,29.3814,1
mtba,26.5446,1
mtba,27.9634,1
mtba,28.4779,1
mtba,31.7677,1
mtba,30.4889,1
mtba,31.5134,1
mtba,30.8775,1
mtba,28.9986,1
mtba,33.6968,1
mtba,26.0716,1
mtba,31.4556,1
mtba,31.7854,1
mtba,30.7268,1
mtba,28.5468,1
mtba,31.0633,1
mtba,30.268,1
mtba,29.6862,1
mtba,29.327,1
mtba,33.0069,1
mtba,31.4437,1
mtba,37.1239,1
mtba,29.8777,1
mtba,30.6675,1
mtba,29.5608,1
mtba,30.8351,1
mtba,33.136,1
mtba,30.6635,1
mtba,28.0302,1
mtba,31.6023,1
mtba,28.7283,1
mtba,28.7549,1
mtba,29.1757,1
mtba,32.3348,1
mtba,33.6208,1
mtba,28.1107,1
mtba,26.3925,1
mtba,28.7538,1
mtba,31.1686,1
mtba,29.9302,1
mtba,31.5673,1
mtba,34.7009,1
mtba,35.5661,1
mtba,28.7877,1
mtba,32.6055,1
mtba,33.331,1
mtba,28.389,1
mtba,25.9928,1
mtba,25.8123,1
mtba,36.4023,1
mtba,33.7806,1
mtba,28.8483,1
mtba,25.4076,1
mtba,28.2858,1
mtba,28.7102,1
mtba,28.0765,1
mtba,29.8678,1
mtba,33.1499,1
mtba,31.0008,1
mtba,28.9396,1
mtba,29.703,1
mtba,27.2012,1
mtba,29.0,1
mtba,30.256,1
mtba,35.6641,1
mtba,27.2487,1
mtba,27.6453,1
mtba,28.5966,1
mtba,30.0441,1
mtba,31.8534,1
mtba,29.5259,1
mtba,31.836,1
mtba,26.6435,1
mtba,32.3556,1
mtba,28.834,1
mtba,31.399,1
mtba,29.8198,1
mtba,26.3279,1
mtba,30.5816,1
mtba,29.9178,1
mtba,27.7624,1
mtba,31.4436,1
mtba,33.9004,1
mtba,29.2759,1
mtba,26.5426,1
mtba,29.1986,1
mtba,30.4322,1
mtba,34.0463,1
mtba,26.117,1
mtba,31.1834,1
mtba,30.3136,1
mtba,31.2093,1
mtba,29.5554,1
mtba,29.7276,1
mtba,30.751,1
mtba,43.2388,1
mtba,27.6321,1
sleeper,18.5531,0
sleeper,14.1272,0
sleeper,14.4322,0
sleeper,18.5108,0
sleeper,14.1127,0
sleeper,17.7034,0
sleeper,11.8216,0
sleeper,26.7668,0
sleeper,21.7571,0
sleeper,12.1269,0
sleeper,15.1497,0
sleeper,13.2569,0
sleeper,17.133,0
sleeper,17.2161,0
sleeper,17.5413,0
sleeper,19.3125,0
sleeper,15.2314,0
sleeper,15.8406,0
sleeper,12.3854,0
sleeper,10.6051,0
sleeper,17.0347,0
sleeper,27.2777,0
sleeper,14.3143,0
sleeper,16.6684,0
sleeper,15.4212,0
sleeper,11.5895,0
sleeper,26.5116,0
sleeper,25.9981,0
sleeper,13.672,0
sleeper,22.0267,0
sleeper,18.534,0
sleeper,14.0445,0
sleeper,14.2227,0
sleeper,15.3963,0
sleeper,16.2102,0
sleeper,14.6016,0
sleeper,16.4441,0
sleeper,27.0324,0
sleeper,23.0984,0
sleeper,15.0414,0
sleeper,16.2595,0
sleeper,15.4555,0
sleeper,14.0088,0
sleeper,17.1026,0
sleeper,14.0866,0
sleeper,18.3947,0
sleeper,16.0038,0
sleeper,17.5862,0
sleeper,18.5941,0
sleeper,12.5598,0
sleeper,12.9834,0
sleeper,22.7173,0
sleeper,16.4785,0
sleeper,14.533,0
sleeper,13.793,0
sleeper,14.4061,0
sleeper,14.0785,0
sleeper,12.7819,0
sleeper,15.0253,0
sleeper,14.934,0
sleeper,23.111,0
sleeper,15.278,0
sleeper,13.9704,0
sleeper,10.9072,0
sleeper,16.3255,0
sleeper,11.9993,0
sleeper,17.3116,0
sleeper,23.4422,0
sleeper,18.3837,0
sleeper,14.5322,0
sleeper,16.7652,0
sleeper,22.906,0
sleeper,14.3119,0
sleeper,15.2835,0
sleeper,26.3968,0
sleeper,14.0694,0
sleeper,12.6824,0
sleeper,15.2463,0
sleeper,13.895,0
sleeper,19.0331,0
sleeper,11.8192,0
sleeper,24.591,0
sleeper,20.9231,0
sleeper,16.0214,0
sleeper,20.559,0
sleeper,15.1164,0
sleeper,19.4952,0
sleeper,21.8645,0
sleeper,23.2612,0
sleeper,15.1972,0
sleeper,12.2989,0
sleeper,12.775,0
sleeper,11.0467,0
sleeper,14.7751,0
sleeper,23.3368,0
sleeper,18.6951,0
sleeper,16.0994,0
sleeper,12.2623,0
sleeper,12.6914,0
sleeper,22.914,0
sleeper,18.5554,0
sleeper,21.7602,0
sleeper,11.8581,0
sleeper,19.0748,0
sleeper,15.2247,0
sleeper,15.2371,0
sleeper,14.1074,0
sleeper,14.3845,0
sleeper,24.0246,0
sleeper,13.1261,0
sleeper,13.7951,0
sleeper,11.6461,0
sleeper,22.9246,0
sleeper,17.991,0
sleeper,13.691,0
sleeper,12.2845,0
sleeper,18.3364,0
sleeper,15.9486,0
sleeper,11.5855,0
sleeper,26.3499,0
sleeper,15.3173,0
sleeper,15.5248,0
sleeper,12.2221,0
sleeper,15.6343,0
sleeper,12.6318,0
sleeper,14.9392,0
sleeper,13.8027,0
sleeper,12.5726,0
sleeper,13.5359,0
sleeper,17.7869,0
sleeper,24.1333,0
sleeper,14.1627,0
sleeper,12.6505,0
sleeper,14.4093,0
sleeper,23.2236,0
sleeper,21.801,0
sleeper,14.9008,0
sleeper,16.2868,0
sleeper,13.8089,0
sleeper,11.8193,0
sleeper,12.2086,0
sleeper,12.635,0
sleeper,10.549,0
sleeper,16.3964,0
sleeper,12.8424,0
sleeper,11.936,0
sleeper,14.5599,0
sleeper,22.7954,0
sleeper,15.6604,0
sleeper,14.1755,0
sleeper,10.9032,0
sleeper,17.1066,0
sleeper,13.559,0
sleeper,11.8996,0
sleeper,16.4501,0
sleeper,19.3863,0
sleeper,16.9662,0
sleeper,18.4114,0
sleeper,15.9216,0
sleeper,18.6709,0
sleeper,20.6274,0
sleeper,19.1257,0
sleeper,16.7477,0
sleeper,16.3038,0
sleeper,14.9225,0
sleeper,15.3118,0
sleeper,22.4254,0
sleeper,14.7841,0
sleeper,17.3565,0
sleeper,16.8466,0
sleeper,12.5541,0
sleeper,15.664,0
sleeper,21.3352,0
sleeper,12.2749,0
sleeper,15.913,0
sleeper,15.8823,0
sleeper,14.2312,0
sleeper,24.3399,0
sleeper,15.1966,0
sleeper,13.8511,0
sleeper,27.1044,0
sleeper,12.5066,0
sleeper,28.2195,0
sleeper,13.2401,0
sleeper,12.4432,0
sleeper,11.4118,0
sleeper,18.709,0
sleeper,14.7767,0
sleeper,12.9627,0
sleeper,16.1541,0
sleeper,15.584,0
sleeper,13.4354,0
sleeper,13.9691,0
sleeper,17.0114,0
sleeper,16.868,0
sleeper,15.6825,0
sleeper,13.7306,0
sleeper,14.2702,0
sleeper,19.0497,0
sleeper,12.6408,0
sleeper,13.9894,0
sleeper,17.7334,0
sleeper,14.2088,0
sleeper,15.1722,0
sleeper,12.9812,0
sleeper,13.6326,0
sleeper,24.8666,0
sleeper,11.9206,0
sleeper,18.7466,0
sleeper,25.4087,0
sleeper,14.5726,0
sleeper,15.4324,0
sleeper,15.6617,0
sleeper,18.6202,0
sleeper,13.5473,0
sleeper,16.2795,0
sleeper,18.488,0
sleeper,13.4448,0
sleeper,20.6963,0
sleeper,22.2229,0
sleeper,18.9729,0
sleeper,18.6082,0
sleeper,12.5353,0
sleeper,12.3331,0
sleeper,12.3233,0
sleeper,11.4511,0
sleeper,15.2677,0
sleeper,16.2232,0
sleeper,15.4674,0
sleeper,13.0596,0
sleeper,11.7742,0
sleeper,14.0257,0
sleeper,19.2024,0
sleeper,19.1195,0
sleeper,11.5993,0
sleeper,17.0502,0
sleeper,12.6315,0
sleeper,15.6854,0
sleeper,15.1786,0
sleeper,11.4391,0
sleeper,14.1529,0
sleeper,13.5448,0
sleeper,16.3584,0
sleeper,16.909,0
sleeper,17.3149,0
sleeper,15.5483,0
sleeper,12.6467,0
sleeper,14.1326,0
sleeper,13.8966,0
sleeper,20.5122,0
sleeper,11.7522,0
sleeper,17.1401,0
sleeper,13.651,0
sleeper,21.3509,0
sleeper,14.7531,0
sleeper,17.2575,0
sleeper,25.0731,0
sleeper,20.7134,0
sleeper,16.4556,0
sleeper,19.0638,0
sleeper,23.3901,0
sleeper,16.5172,0
sleeper,17.2175,0
sleeper,14.5763,0
sleeper,21.597,0
sleeper,20.2375,0
sleeper,14.4917,0
sleeper,14.0075,0
sleeper,16.1337,0
sleeper,17.7788,0
sleeper,17.2643,0
sleeper,15.4009,0
sleeper,23.8396,0
sleeper,13.9172,0
sleeper,22.6919,0
sleeper,14.5251,0
sleeper,15.8002,0
sleeper,23.3168,0
sleeper,15.6083,0
sleeper,12.4244,0
sleeper,11.6821,0
sleeper,12.2188,0
sleeper,14.6486,0
sleeper,13.6983,0
sleeper,15.0408,0
sleeper,12.9381,0
sleeper,14.82,0
sleeper,14.8094,0
sleeper,18.1888,0
sleeper,17.0906,0
sleeper,17.0735,0
sleeper,17.8767,0
sleeper,13.4527,0
sleeper,13.0155,0
sleeper,17.5197,0
sleeper,14.8116,0
sleeper,12.4065,0
sleeper,17.2441,0
sleeper,15.3099,0
sleeper,15.8595,0
sleeper,13.7286,0
sleeper,16.1314,0
sleeper,16.4961,0
sleeper,16.4601,0
sleeper,15.7055,0
sleeper,18.0307,0
sleeper,14.2707,0
sleeper,12.0257,0
sleeper,19.0928,0
sleeper,25.921,0
sleeper,15.4857,0
sleeper,23.6121,0
sleeper,13.476,0
sleeper,18.3205,0
sleeper,16.1104,0
sleeper,12.2157,0
sleeper,15.279,0
sleeper,15.5031,0
sleeper,17.1285,0
sleeper,20.4005,0
sleeper,18.0252,0
sleeper,16.5428,0
sleeper,14.0699,0
sleeper,18.1171,0
sleeper,25.1611,0
sleeper,14.4771,0
sleeper,11.4056,0
sleeper,22.324,0
sleeper,16.0319,0
sleeper,14.8852,0
sleeper,15.5177,0
sleeper,17.4455,0
sleeper,13.3896,0
sleeper,12.3892,0
sleeper,14.015,0
sleeper,13.0369,0
sleeper,14.652,0
sleeper,14.6974,0
sleeper,15.4955,0
sleeper,22.5917,0
sleeper,11.5864,0
sleeper,15.7351,0
sleeper,17.5269,0
sleeper,12.3451,0
sleeper,20.5014,0
sleeper,17.2245,0
sleeper,17.7436,0
sleeper,14.1163,0
sleeper,14.7979,0
sleeper,19.0765,0
sleeper,12.1348,0
sleeper,13.4987,0
sleeper,15.1692,0
sleeper,17.4845,0
sleeper,15.4557,0
sleeper,12.5355,0
sleeper,15.3259,0
sleeper,13.1173,0
sleeper,28.0311,0
sleeper,19.7064,0
sleeper,21.754,0
sleeper,18.9761,0
sleeper,22.5972,0
sleeper,18.8913,0
sleeper,15.8607,0
sleeper,15.6388,0
sleeper,12.4953,0
sleeper,11.7409,0
sleeper,18.6729,0
sleeper,13.6169,0
sleeper,14.9211,0
sleeper,24.1171,0
sleeper,16.1588,0
sleeper,23.6346,0
sleeper,14.221,0
sleeper,16.7887,0
sleeper,18.1677,0
sleeper,22.784,0
sleeper,13.2392,0
sleeper,17.5741,0
sleeper,13.0581,0
sleeper,14.413,0
sleeper,24.5252,0
sleeper,13.3673,0
sleeper,15.3163,0
sleeper,17.963,0
sleeper,16.0165,0
sleeper,18.6319,0
sleeper,13.6893,0
sleeper,12.8504,0
sleeper,18.1087,0
sleeper,16.5327,0
sleeper,15.213,0
sleeper,16.8559,0
sleeper,11.6883,0
sleeper,13.055,0
sleeper,14.8713,0
sleeper,14.3064,0
sleeper,12.9157,0
sleeper,17.2716,0
sleeper,27.4526,1
sleeper,26.5007,1
sleeper,30.8447,1
sleeper,30.8602,1
sleeper,28.2153,1
sleeper,28.5067,1
sleeper,31.8538,1
sleeper,56.9507,1
sleeper,25.6306,1
sleeper,31.9117,1
sleeper,31.6237,1
sleeper,32.7531,1
sleeper,30.3794,1
sleeper,32.2953,1
sleeper,34.124,1
sleeper,26.8714,1
sleeper,28.293,1
sleeper,28.8485,1
sleeper,25.8715,1
sleeper,32.3052,1
sleeper,33.4763,1
sleeper,33.9093,1
sleeper,33.6123,1
sleeper,32.2566,1
sleeper,29.0971,1
sleeper,36.6581,1
sleeper,27.0697,1
sleeper,30.2738,1
sleeper,32.5033,1
sleeper,32.1526,1
sleeper,35.9195,1
sleeper,29.7455,1
sleeper,28.8326,1
sleeper,34.0485,1
sleeper,26.5891,1
sleeper,30.8775,1
sleeper,34.7743,1
sleeper,27.3165,1
sleeper,33.0746,1
sleeper,31.7461,1
sleeper,30.3801,1
sleeper,25.9447,1
sleeper,32.1264,1
sleeper,33.8563,1
sleeper,32.3497,1
sleeper,29.6082,1
sleeper,31.3313,1
sleeper,33.4687,1
sleeper,34.3525,1
sleeper,30.4402,1
sleeper,30.3133,1
sleeper,27.0252,1
sleeper,28.1313,1
sleeper,30.4705,1
sleeper,30.8525,1
sleeper,30.3204,1
sleeper,27.1174,1
sleeper,32.6315,1
sleeper,30.85,1
sleeper,32.7042,1
sleeper,30.5911,1
sleeper,33.0519,1
sleeper,28.6676,1
sleeper,31.5058,1
sleeper,28.7398,1
sleeper,36.9365,1
sleeper,32.5457,1
sleeper,31.7767,1
sleeper,27.5709,1
sleeper,32.2762,1
sleeper,30.7967,1
sleeper,28.6618,1
sleeper,30.9809,1
sleeper,29.8245,1
sleeper,30.5934,1
sleeper,31.01,1
sleeper,29.7294,1
sleeper,31.6539,1
sleeper,27.083,1
sleeper,29.0092,1
sleeper,30.072,1
sleeper,25.0274,1
sleeper,31.3171,1
sleeper,27.2828,1
sleeper,25.918,1
sleeper,37.6835,1
sleeper,30.1988,1
sleeper,26.3512,1
sleeper,33.4996,1
sleeper,28.2804,1
sleeper,29.3334,1
sleeper,27.8041,1
sleeper,27.7993,1
sleeper,30.6806,1
sleeper,28.0146,1
sleeper,32.6144,1
sleeper,30.5909,1
sleeper,31.9455,1
sleeper,34.9888,1
sleeper,29.2253,1
sleeper,28.5934,1
sleeper,32.5664,1
sleeper,30.1063,1
sleeper,28.9639,1
sleeper,32.6874,1
sleeper,28.8481,1
sleeper,33.0362,1
sleeper,33.3641,1
sleeper,38.5897,1
sleeper,29.5673,1
sleeper,32.6383,1
sleeper,31.1806,1
sleeper,30.3967,1
sleeper,31.95,1
sleeper,27.7484,1
sleeper,34.3599,1
sleeper,32.6937,1
sleeper,29.8263,1
sleeper,29.9086,1
sleeper,31.4492,1
sleeper,32.8483,1
sleeper,36.7446,1
sleeper,28.5702,1
sleeper,31.3204,1
sleeper,28.3449,1
sleeper,31.787,1
sleeper,29.0972,1
sleeper,27.538,1
sleeper,34.0502,1
sleeper,30.5205,1
sleeper,29.439,1
sleeper,29.6206,1
sleeper,28.582,1
sleeper,36.4551,1
sleeper,27.6868,1
sleeper,28.5341,1
sleeper,27.6943,1
sleeper,29.242,1
sleeper,31.4946,1
sleeper,27.8485,1
sleeper,28.4447,1
sleeper,42.0399,1
sleeper,30.9024,1
sleeper,29.0254,1
sleeper,31.8251,1
sleeper,33.0995,1
sleeper,28.3706,1
sleeper,27.7037,1
sleeper,34.1153,1
sleeper,34.8223,1
sleeper,31.9713,1
sleeper,29.0483,1
sleeper,29.701,1
sleeper,32.444,1
sleeper,31.3941,1
sleeper,34.6282,1
sleeper,32.3582,1
sleeper,27.0405,1
sleeper,34.7137,1
sleeper,30.3529,1
sleeper,35.2567,1
sleeper,32.088,1
sleeper,31.5661,1
sleeper,34.8899,1
sleeper,33.386,1
sleeper,30.9074,1
sleeper,28.1102,1
sleeper,32.012,1
sleeper,27.1558,1
sleeper,38.4751,1
sleeper,32.1375,1
sleeper,30.1992,1
sleeper,29.724,1
sleeper,31.779,1
sleeper,31.5658,1
sleeper,27.5257,1
sleeper,32.1259,1
sleeper,33.1532,1
sleeper,35.5783,1
sleeper,28.671,1
sleeper,27.679,1
sleeper,32.7386,1
sleeper,27.7715,1
sleeper,31.1336,1
sleeper,26.6823,1
sleeper,33.9811,1
sleeper,33.928,1
sleeper,31.8857,1
sleeper,27.3053,1
sleeper,32.3682,1
sleeper,29.753,1
sleeper,28.4134,1
sleeper,33.4615,1
sleeper,26.9344,1
sleeper,30.6339,1
sleeper,34.4549,1
sleeper,28.5336,1
sleeper,27.5612,1
sleeper,31.6237,1
sleeper,35.2879,1
sleeper,31.0922,1
sleeper,33.3745,1
sleeper,27.4056,1
sleeper,31.9205,1
sleeper,26.8503,1
sleeper,31.9947,1
sleeper,27.0055,1
sleeper,28.141,1
sleeper,28.8467,1
sleeper,27.4839,1
sleeper,30.1519,1
sleeper,35.2868,1
sleeper,28.4813,1
sleeper,27.3486,1
sleeper,30.3083,1
sleeper,27.8408,1
sleeper,27.1666,1
sleeper,30.3392,1
sleeper,34.3098,1
sleeper,26.9901,1
sleeper,31.0496,1
sleeper,28.6066,1
sleeper,28.6032,1
sleeper,29.9809,1
sleeper,42.6449,1
sleeper,30.9842,1
sleeper,26.5088,1
sleeper,28.5412,1
sleeper,30.8314,1
sleeper,31.6024,1
sleeper,24.3567,1
sleeper,28.9093,1
sleeper,27.8068,1
sleeper,32.1605,1
sleeper,26.6931,1
sleeper,27.7093,1
sleeper,30.225,1
sleeper,29.0537,1
sleeper,30.9844,1
sleeper,30.0074,1
sleeper,28.4867,1
sleeper,29.8299,1
sleeper,32.0897,1
sleeper,33.3696,1
sleeper,29.9684,1
sleeper,30.5232,1
sleeper,28.1442,1
sleeper,30.9692,1
sleeper,27.8553,1
sleeper,24.5077,1
sleeper,33.3812,1
sleeper,28.0079,1
sleeper,29.5163,1
sleeper,36.3956,1
sleeper,33.873,1
sleeper,28.6699,1
sleeper,30.3443,1
sleeper,31.5659,1
sleeper,27.1807,1
sleeper,31.5546,1
sleeper,33.4071,1
sleeper,28.5439,1
sleeper,31.487,1
sleeper,39.1147,1
sleeper,28.8941,1
sleeper,32.5468,1
sleeper,33.3807,1
sleeper,30.8501,1
sleeper,30.2616,1
sleeper,33.0772,1
sleeper,30.0002,1
sleeper,28.7344,1
sleeper,29.5702,1
sleeper,29.0306,1
sleeper,32.9258,1
sleeper,30.2714,1
sleeper,36.5835,1
sleeper,28.7506,1
sleeper,28.0425,1
sleeper,33.7115,1
sleeper,28.2402,1
sleeper,28.4167,1
sleeper,34.815,1
sleeper,30.436,1
sleeper,27.791,1
sleeper,33.4716,1
sleeper,29.549,1
sleeper,28.6266,1
sleeper,29.8441,1
sleeper,27.526,1
sleeper,29.3811,1
sleeper,27.9353,1
sleeper,31.9953,1
sleeper,29.0689,1
sleeper,30.2124,1
sleeper,28.7871,1
sleeper,29.8719,1
sleeper,35.914,1
sleeper,30.9593,1
sleeper,30.6562,1
sleeper,33.9176,1
sleeper,33.458,1
sleeper,30.5608,1
sleeper,28.9134,1
sleeper,25.6682,1
sleeper,26.9615,1
sleeper,28.3808,1
sleeper,31.9827,1
sleeper,29.8787,1
sleeper,30.5264,1
sleeper,31.3439,1
sleeper,28.707,1
sleeper,34.2566,1
sleeper,25.5594,1
sleeper,32.5645,1
sleeper,31.7175,1
sleeper,30.7643,1
sleeper,27.7084,1
sleeper,30.8569,1
sleeper,29.8051,1
sleeper,29.6637,1
sleeper,29.0569,1
sleeper,32.9369,1
sleeper,30.5574,1
sleeper,37.7678,1
sleeper,29.974,1
sleeper,31.3088,1
sleeper,29.5196,1
sleeper,31.6722,1
sleeper,33.5697,1
sleeper,30.7549,1
sleeper,28.5413,1
sleeper,31.4839,1
sleeper,28.8758,1
sleeper,28.0117,1
sleeper,28.633,1
sleeper,32.9527,1
sleeper,34.2292,1
sleeper,27.9342,1
sleeper,26.906,1
sleeper,29.2055,1
sleeper,30.622,1
sleeper,29.4485,1
sleeper,31.0882,1
sleeper,35.294,1
sleeper,36.5343,1
sleeper,29.3757,1
sleeper,32.5729,1
sleeper,31.9449,1
sleeper,28.5252,1
sleeper,25.1476,1
sleeper,25.3506,1
sleeper,36.1594,1
sleeper,33.486,1
sleeper,28.6768,1
sleeper,25.8021,1
sleeper,27.3508,1
sleeper,28.5284,1
sleeper,28.1788,1
sleeper,30.9725,1
sleeper,32.8723,1
sleeper,31.2411,1
sleeper,28.3784,1
sleeper,30.2897,1
sleeper,27.1269,1
sleeper,28.9394,1
sleeper,30.9755,1
sleeper,36.1015,1
sleeper,27.6837,1
sleeper,27.4937,1
sleeper,29.4032,1
sleeper,29.8822,1
sleeper,33.1774,1
sleeper,29.7087,1
sleeper,32.2687,1
sleeper,25.8697,1
sleeper,33.192,1
sleeper,28.4532,1
sleeper,30.4969,1
sleeper,28.5711,1
sleeper,25.6862,1
sleeper,30.8686,1
sleeper,29.1929,1
sleeper,27.5763,1
sleeper,31.6896,1
sleeper,33.9312,1
sleeper,29.0133,1
sleeper,27.2641,1
sleeper,29.1378,1
sleeper,31.1076,1
sleeper,34.9392,1
sleeper,26.1974,1
sleeper,31.2121,1
sleeper,29.7977,1
sleeper,29.8016,1
sleeper,29.8381,1
sleeper,29.7585,1
sleeper,30.4979,1
sleeper,42.8506,1
sleeper,27.3475,1
