model,feature_idx,feature_id,feature_kind,config_label,index_type,nlist,nprobe,M_hnsw,efSearch,m_pq,top10_in_top100_recall,recall_at_10,recall_at_100,concept_purity,score_gap,spearman_top100,ms_query_mean,ms_query_p50,ms_query_p95,build_time_s,train_time_s,add_time_s,index_size_bytes,index_size_mb
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np64_m8,IVFPQ,4096,64,0,0,8,0.0,0.0,0.0,,-9.303979,,2.625,2.573,3.234,12524.2,4072.67,8451.53,200138932,190.9
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np64_m8,IVFPQ,4096,64,0,0,8,0.0,0.0,0.0,,-12.768547,,2.625,2.573,3.234,12524.2,4072.67,8451.53,200138932,190.9
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np64_m8,IVFPQ,4096,64,0,0,8,0.0,0.0,0.0,,-22.01604,,2.625,2.573,3.234,12524.2,4072.67,8451.53,200138932,190.9
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np64_m8,IVFPQ,4096,64,0,0,8,0.0,0.0,0.01,,-30.269916,,2.625,2.573,3.234,12524.2,4072.67,8451.53,200138932,190.9
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np64_m8,IVFPQ,4096,64,0,0,8,0.0,0.0,0.0,,-6.179004,,2.625,2.573,3.234,12524.2,4072.67,8451.53,200138932,190.9
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.1,0.0,-7.139294,-0.0667,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.1,0.0,0.15,0.0,-34.883324,-0.2214,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.01,0.8,-15.251925,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.2,0.0,0.06,0.1,-7.188194,-0.2571,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,0.0,-23.981869,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.01,0.0,-10.983837,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,0.0,-13.294718,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.15,0.0,-5.301891,-0.1179,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.1,0.1,0.02,0.0,-13.836508,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,0.0,-8.80939,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.4,0.2,0.14,,-8.032732,0.3582,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-15.179624,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-6.622687,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-8.897668,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,14,5969,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.3,0.0,0.23,,-5.746624,-0.1403,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-10.809897,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-11.163485,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.02,,-8.222979,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.4,0.1,0.36,,-5.899267,0.1274,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np4_m16,IVFPQ,4096,4,0,0,16,0.0,0.0,0.0,,-6.52721,,1.582,1.6,1.795,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.2,0.0,0.16,0.0,-6.342014,-0.1265,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.08,0.0,-39.453941,0.7143,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,0.0,-17.993637,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.2,0.0,0.06,0.0,-6.301064,-0.2571,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,0.0,-22.083778,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.1,0.0,0.03,0.0,-7.235975,-1.0,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,0.0,-10.881191,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.1,0.0,-6.824268,-0.1758,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.1,0.1,0.02,0.0,-12.429008,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,0.0,-9.503311,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.3,0.2,0.13,,-11.312981,0.4505,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-16.834584,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-7.588938,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-9.523571,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,14,5969,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.09,,-25.081867,-0.6333,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-10.598896,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-12.234656,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.02,,-8.222979,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.2,0.1,0.28,,-5.899267,0.0536,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np16_m16,IVFPQ,4096,16,0,0,16,0.0,0.0,0.0,,-7.239492,,1.856,1.79,2.23,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.2,0.1,0.18,0.0,-7.140987,0.16,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.07,0.0,-39.453941,0.5714,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,0.0,-17.937387,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.2,0.0,0.06,0.0,-6.301064,-0.2571,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.01,0.0,-22.288525,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.05,0.0,-7.325237,-0.6,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,0.0,-13.592312,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.1,0.0,-6.824268,-0.1758,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.1,0.0,0.01,0.0,-12.817446,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,0.0,-9.578879,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.6,0.3,0.24,,-5.435368,0.2452,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.01,,-15.923129,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,,-6.664511,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,,-9.802051,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,14,5969,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.09,,-25.081867,-0.6333,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,,-10.381776,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,,-12.224118,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.01,,-9.297233,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.4,0.1,0.29,,-5.355644,-0.1079,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np64_m16,IVFPQ,4096,64,0,0,16,0.0,0.0,0.0,,-5.359214,,2.893,2.792,3.824,12528.66,4072.36,8456.3,280137908,267.2
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.1,0.0,-6.367466,-0.2727,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.1,0.0,0.13,0.0,-33.383141,0.3626,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.1,0.0,0.05,0.7,-11.251856,-0.7,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.01,0.0,-4.749004,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,0.0,-23.534523,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.01,0.0,-9.180836,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.1,0.1,0.01,0.0,-9.522467,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,0.0,-6.652561,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.1,0.0,0.02,0.0,-13.426107,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,0.0,-7.94762,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.4,0.1,0.26,,-9.574814,0.1665,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-15.113384,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-7.202151,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-8.980668,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,14,5969,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.2,0.0,0.33,,-5.285788,-0.2667,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-9.511209,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-11.362401,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.1,0.0,0.03,,-8.387933,-1.0,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.4,0.1,0.38,,-3.618429,0.1564,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np4_m32,IVFPQ,4096,4,0,0,32,0.0,0.0,0.0,,-6.817837,,1.713,1.739,1.895,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.2,0.2,0.21,0.0,-3.748344,0.5299,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.07,0.0,-38.095993,-0.6071,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.1,0.1,0.05,0.3,-14.381107,0.6,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,0.0,-4.558655,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,0.0,-21.645683,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.1,0.0,0.06,0.0,-6.538363,0.3714,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.1,0.1,0.01,0.0,-9.549789,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,0.0,-6.280418,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.1,0.0,0.03,0.0,-12.170618,-1.0,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,0.0,-8.342876,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.4,0.1,0.29,,-8.406876,0.1803,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,,-16.310854,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,,-6.300052,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,,-8.916211,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,14,5969,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.2,0.0,0.33,,-5.285788,-0.2667,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,15,13591,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,,-8.740498,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,16,6360,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.02,,-10.411228,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,17,1418,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.1,0.0,0.03,,-8.387933,-1.0,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,18,2606,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.4,0.1,0.38,,-3.618429,0.1564,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,19,7712,random,IVFPQ_nl4096_np16_m32,IVFPQ,4096,16,0,0,32,0.0,0.0,0.0,,-5.503255,,2.173,2.11,2.629,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,0,10762,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.4,0.3,0.18,0.0,-3.358662,0.4902,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,1,6810,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.08,0.0,-38.402588,-0.0714,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,2,11114,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.1,0.0,0.05,0.1,-15.536732,0.6,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,3,6335,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.0,0.0,-4.558655,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,4,13295,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.01,0.0,-22.193241,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,5,6745,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.1,0.0,0.1,0.0,-5.658291,-0.2364,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,6,3447,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.1,0.1,0.01,0.0,-9.931162,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,7,12342,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.0,0.0,-6.280418,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,8,6795,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.02,0.0,-13.061151,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,9,11221,lexicon,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.0,0.0,-7.923084,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,10,6980,random,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.8,0.0,0.52,,-10.790514,0.2528,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,11,14956,random,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.01,,-17.149531,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,12,13579,random,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.0,,-6.036636,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
gemma-2-2b,13,12106,random,IVFPQ_nl4096_np64_m32,IVFPQ,4096,64,0,0,32,0.0,0.0,0.0,,-9.205765,,3.72,3.619,5.126,12583.18,4080.05,8503.13,440135860,419.7
